actor_nconst,title_tconst
nm0832558,tt0057237
nm0559548,tt0057238
nm0020999,tt0057261
nm0633997,tt0058409
nm0894636,tt0058450
nm0309761,tt0053168
nm0688674,tt0053270
nm0262014,tt0053459
nm0781029,tt0053472
nm0586352,tt0053579
nm0900143,tt0053619
nm0187444,tt0053643
nm6817171,tt0053892
nm0433081,tt0054156
nm0500530,tt0054156
nm0632425,tt0054189
nm0048523,tt0054269
nm0744395,tt0054269
nm0147204,tt0054269
nm0678744,tt0054269
nm0442955,tt0054286
nm0849062,tt0054286
nm0605663,tt0054286
nm0099429,tt0054389
nm0449191,tt0054407
nm0582854,tt0054407
nm0060661,tt0054494
nm0162948,tt0054599
nm0176364,tt0054599
nm0001526,tt0054614
nm0949030,tt0054709
nm0714660,tt0054763
nm3057356,tt0054861
nm4206587,tt0054861
nm0603402,tt0055032
nm0921459,tt0055032
nm0836977,tt0055032
nm0361697,tt0055052
nm0462013,tt0055052
nm0199029,tt0055052
nm0728938,tt0055082
nm0868356,tt0055310
nm0154110,tt0055508
nm0051832,tt0055508
nm5574054,tt0055508
nm0603402,tt0055572
nm0749568,tt0055858
nm0320377,tt0055858
nm0134846,tt0055981
nm0755401,tt0056003
nm0644574,tt0056003
nm0712173,tt0056111
nm0619938,tt0056135
nm0594348,tt0056135
nm0765783,tt0056327
nm0443232,tt0056443
nm0948939,tt0056444
nm0816457,tt0056512
nm0790167,tt0056512
nm4209331,tt0056514
nm0168940,tt0056636
nm0708048,tt0056732
nm0109265,tt0056736
nm0740735,tt0056736
nm0538166,tt0056736
nm0045967,tt0057590
nm0258602,tt0057643
nm0620131,tt0057710
nm0441526,tt0057714
nm0052491,tt0057715
nm0441547,tt0057715
nm0031832,tt0057829
nm0411733,tt0057829
nm0747030,tt0057935
nm1296438,tt0058006
nm0467578,tt0058022
nm0443811,tt0058142
nm0496866,tt0058150
nm0700112,tt0058335
nm0385711,tt0058557
nm0195525,tt0058564
nm0302615,tt0058604
nm0386179,tt0058652
nm0811992,tt0058715
nm0084909,tt0058780
nm0196992,tt0058780
nm0251177,tt0058888
nm16812346,tt0058946
nm0048017,tt0059063
nm0869601,tt0059159
nm0514059,tt0059160
nm0639044,tt0059177
nm0702191,tt0059177
nm0011244,tt0059205
nm0685609,tt0059229
nm0410982,tt0059303
nm0847361,tt0059346
nm0846102,tt0059346
nm0154155,tt0059348
nm0315882,tt0059417
nm0747030,tt0059417
nm0051851,tt0059417
nm0059636,tt0059459
nm0160046,tt0059459
nm0551392,tt0059581
nm0019902,tt0059934
nm9882685,tt0059942
nm0000366,tt0060263
nm0619938,tt0060277
nm0078155,tt0060304
nm0639058,tt0060305
nm0848560,tt0060440
nm0620206,tt0060440
nm0226310,tt0060574
nm0134866,tt0060635
nm0453074,tt0060770
nm0111003,tt0060802
nm0091035,tt0161292
nm0454087,tt0164347
nm0654712,tt0165339
nm0591800,tt0165798
nm0692466,tt0165798
nm0023832,tt0167925
nm0361135,tt0167925
nm0723865,tt0167925
nm0588640,tt0171685
nm0622406,tt0407929
nm0847350,tt0407929
nm0169398,tt0411270
nm2284624,tt1087578
nm1271832,tt1337051
nm0442709,tt1446089
nm14379069,tt14641542
nm0762490,tt19623228
nm10588371,tt19623228
nm9988111,tt24121692
nm1812717,tt24121692
nm0080337,tt0054073
nm0080362,tt0054073
nm0412615,tt0054107
nm0468699,tt0054122
nm0603402,tt0054130
nm5917491,tt0054143
nm6368672,tt0054143
nm1420439,tt0054151
nm0897808,tt0057344
nm0882712,tt0057374
nm0216867,tt0057427
nm0045363,tt0057468
nm1655093,tt0057494
nm0875918,tt0057495
nm0914673,tt0057578
nm0847361,tt0060464
nm0249735,tt0060529
nm0948714,tt0038854
nm0051813,tt0039074
nm0407401,tt0039091
nm1172718,tt0039091
nm6717340,tt0039406
nm0473237,tt0039417
nm0462679,tt0039423
nm1169109,tt0039423
nm0930776,tt0039485
nm0171887,tt0039485
nm0734467,tt0039631
nm0745192,tt0040330
nm0532277,tt0040416
nm0082616,tt0040418
nm0885251,tt0040497
nm0849011,tt0040505
nm0157058,tt0040522
nm0137716,tt0040559
nm0909727,tt0040662
nm0594244,tt0040782
nm0336931,tt0041460
nm0010580,tt0041460
nm0619218,tt0041713
nm0370144,tt0041886
nm0128994,tt0041886
nm0899887,tt0041931
nm0819374,tt0041931
nm0652987,tt0042056
nm1688927,tt0042059
nm0242574,tt0072417
nm0793766,tt0072439
nm0644791,tt0072443
nm0198072,tt0072709
nm0471080,tt0073152
nm0080936,tt0073198
nm0890845,tt0073219
nm0146613,tt0073219
nm0714019,tt0073246
nm0704624,tt0073424
nm0786598,tt0073502
nm0885175,tt0073540
nm2175233,tt0073841
nm0629197,tt0073915
nm0477558,tt0073948
nm0297686,tt0074102
nm0813589,tt0074168
nm1000788,tt0074168
nm0154012,tt0074190
nm0279926,tt0074486
nm0314960,tt0074515
nm0078155,tt0074916
nm0802352,tt0075098
nm0518579,tt0075165
nm0318838,tt0075654
nm3123740,tt0075654
nm0697527,tt0095302
nm0971063,tt0095403
nm0120494,tt0095583
nm0465531,tt0095597
nm0873005,tt0096336
nm0000778,tt0096409
nm0504973,tt0096461
nm0482630,tt0096461
nm0440746,tt0096841
nm0065084,tt0097052
nm0947153,tt0097202
nm0154122,tt0097409
nm0756651,tt0097884
nm0573158,tt0098368
nm0463514,tt0143348
nm0766277,tt0143428
nm0393287,tt0144020
nm0071024,tt0144589
nm0347589,tt0150430
nm0945604,tt0154683
nm0742953,tt0249241
nm0926799,tt0249241
nm0127102,tt0249241
nm0361757,tt0308827
nm0383679,tt0308827
nm0482963,tt0311913
nm6312200,tt0391483
nm1951231,tt0464105
nm1953752,tt0464105
nm0566570,tt0468526
nm0702541,tt1173745
nm4515896,tt1376717
nm6796859,tt1376717
nm0794207,tt2017464
nm0031832,tt2017464
nm14359584,tt20205236
nm2801412,tt28618488
nm16503173,tt28618488
nm0152061,tt29271889
nm8658823,tt29271889
nm0619690,tt0050188
nm0896060,tt0050193
nm0594062,tt0050330
nm0860471,tt0050393
nm0755401,tt0050421
nm3962906,tt0050458
nm0322895,tt0050585
nm0846187,tt0050613
nm0126720,tt0050706
nm0855722,tt0050782
nm0454247,tt0050986
nm0851520,tt0051093
nm0823943,tt0051378
nm0086116,tt0051404
nm0227804,tt0051404
nm0665727,tt0051418
nm0619997,tt0051704
nm0206617,tt0051706
nm0409866,tt0051713
nm0065888,tt0051739
nm0383689,tt0051808
nm0645011,tt0051828
nm0001954,tt0051879
nm0594055,tt0051980
nm0044010,tt0051994
nm0847698,tt0052016
nm0001884,tt0052017
nm0477552,tt0052374
nm0383026,tt0052414
nm0913796,tt0052540
nm0846616,tt0052572
nm0414038,tt0052587
nm0602093,tt0052587
nm0538783,tt0052600
nm0386066,tt0052654
nm0871020,tt0052654
nm0837360,tt0052957
nm0753479,tt0052966
nm0407401,tt0052966
nm6757325,tt0052981
nm0083424,tt0052997
nm0410968,tt0053114
nm0008384,tt0053114
nm0408343,tt0053121
nm0000980,tt0087414
nm0864798,tt0087571
nm5569028,tt0087571
nm0522702,tt0087789
nm0711113,tt0087789
nm0862432,tt0087821
nm0000176,tt0087884
nm0794593,tt0087900
nm0794555,tt0087900
nm0714871,tt0088184
nm0433333,tt0088315
nm0001507,tt0088680
nm0536036,tt0088992
nm0001997,tt0089015
nm0685140,tt0089424
nm0598017,tt0089537
nm0649851,tt0089603
nm0455688,tt0089606
nm0084477,tt0089746
nm0461904,tt0089866
nm0933727,tt0089902
nm0137585,tt0089902
nm0282251,tt0090252
nm2056489,tt0090271
nm0705240,tt0090271
nm0194662,tt0090563
nm0558976,tt0090563
nm0023568,tt0090766
nm0159813,tt0090766
nm1067072,tt0090766
nm0237066,tt0090967
nm0636669,tt0091288
nm0001364,tt0091538
nm0729691,tt0091830
nm0379683,tt0091830
nm0432363,tt0091830
nm0470372,tt0091859
nm0001749,tt0091867
nm0761420,tt0091869
nm0036120,tt0091869
nm0040545,tt0091892
nm0144413,tt0091892
nm0441351,tt0091946
nm0644948,tt0091946
nm0794008,tt0091946
nm0282127,tt0091971
nm0155380,tt0091971
nm0631741,tt0092149
nm0481785,tt0092149
nm0129751,tt0092238
nm0653450,tt0092258
nm0284608,tt0092263
nm0793008,tt0092263
nm0007123,tt0092557
nm2625185,tt0093006
nm0382047,tt0093029
nm0420822,tt0093029
nm0832834,tt0093238
nm0000564,tt0093389
nm0793666,tt0093502
nm0634159,tt0093505
nm0154319,tt0093505
nm0740179,tt0093599
nm0882570,tt0093668
nm0953568,tt0093733
nm0669292,tt0093843
nm0156579,tt0093944
nm0100034,tt0094011
nm0724784,tt0094048
nm0001482,tt0094048
nm0837406,tt0094048
nm0620018,tt0094100
nm0500443,tt0094248
nm0217062,tt0094314
nm0104807,tt0094336
nm0954943,tt0094596
nm0157255,tt0094596
nm0068843,tt0094596
nm0377779,tt0094596
nm0656999,tt0094675
nm0837361,tt0094858
nm1239865,tt0094858
nm0011803,tt0094868
nm0063128,tt0240419
nm0451376,tt0243255
nm0325141,tt0243255
nm0398764,tt0244316
nm0510849,tt0244316
nm0155618,tt0338564
nm1171700,tt0456149
nm0991671,tt1093842
nm4391640,tt1847731
nm4924622,tt2190367
nm5171778,tt2560102
nm0463130,tt2764784
nm1918783,tt27656132
nm5698254,tt9455468
nm0510094,tt0093267
nm0238968,tt0093284
nm0366321,tt0042369
nm0456724,tt0042369
nm0387071,tt0042466
nm2503068,tt0042477
nm0849011,tt0042762
nm0879945,tt0042762
nm0915409,tt0042783
nm0001536,tt0042876
nm0807791,tt0042898
nm0906932,tt0042906
nm0001536,tt0042958
nm0872454,tt0042980
nm0137808,tt0043048
nm0786465,tt0043115
nm0702186,tt0043115
nm0043398,tt0043159
nm0586733,tt0043159
nm0837360,tt0043313
nm0797531,tt0043386
nm0069196,tt0043386
nm0205815,tt0043386
nm0556399,tt0043511
nm0670930,tt0043511
nm0763072,tt0043532
nm0377613,tt0043567
nm0359248,tt0043587
nm0867391,tt0043587
nm0000303,tt0043601
nm0573793,tt0043601
nm0605270,tt0043614
nm0755401,tt0043699
nm0879945,tt0043801
nm0054632,tt0043972
nm0284564,tt0044072
nm0945222,tt0044163
nm0790096,tt0044429
nm0763072,tt0044495
nm0156928,tt0044741
nm0085038,tt0044811
nm0370781,tt0044837
nm0945836,tt0044982
nm0645402,tt0044986
nm0594542,tt0044986
nm0496185,tt0045034
nm0235835,tt0045251
nm0069951,tt0045251
nm0061472,tt0045274
nm0907541,tt0045361
nm0252244,tt0045848
nm3055213,tt0045997
nm0302540,tt0046022
nm0603916,tt0046268
nm0027851,tt0046345
nm0623443,tt0046447
nm0289983,tt0046447
nm0763072,tt0046449
nm0033171,tt0046468
nm0814773,tt0046521
nm0749333,tt0046521
nm0889024,tt0046911
nm0026563,tt0047094
nm0196992,tt0047167
nm0085007,tt0047167
nm0594337,tt0047281
nm0022633,tt0047287
nm0001536,tt0047444
nm0386284,tt0047444
nm0266949,tt0047469
nm0945522,tt0047682
nm1082465,tt0047682
nm0162242,tt0047832
nm1596082,tt0047930
nm0699604,tt0048272
nm10659320,tt0048499
nm0276779,tt0048500
nm0648802,tt0048579
nm0662002,tt0048673
nm0001651,tt0048801
nm0586733,tt0049012
nm0619821,tt0049012
nm0432007,tt0049189
nm0893329,tt0049189
nm0645422,tt0049537
nm0094036,tt0049552
nm0441961,tt0049710
nm0709154,tt0049761
nm0566680,tt0049856
nm0340470,tt0049902
nm0875896,tt0118818
nm0822550,tt0118818
nm2034297,tt0119174
nm0711326,tt0119375
nm0934097,tt0119755
nm0001166,tt0119809
nm0000775,tt0119809
nm0854094,tt0119844
nm1244973,tt0120101
nm0352601,tt0120101
nm0052113,tt0120255
nm0564805,tt0120255
nm0149237,tt0120448
nm0223384,tt0122111
nm0435297,tt0122136
nm0932204,tt0122371
nm0434140,tt0122770
nm0699812,tt0173279
nm0903762,tt0173279
nm0441526,tt0174707
nm0585637,tt0174708
nm0620026,tt0174708
nm0556051,tt0178868
nm0675751,tt0216386
nm0167467,tt0216605
nm0081547,tt0216625
nm0645011,tt0226737
nm1307104,tt0318025
nm2218569,tt0318069
nm12025582,tt0318346
nm1977060,tt0319836
nm1222269,tt0322824
nm0794054,tt0415906
nm0253476,tt0415978
nm0805656,tt0415978
nm0753479,tt0417214
nm0762966,tt0417214
nm1172718,tt0417214
nm0001800,tt0422720
nm1708055,tt0423176
nm0639928,tt0963178
nm1693019,tt1032846
nm1852529,tt1570989
nm1089991,tt1700844
nm0425490,tt1700844
nm3381950,tt2268732
nm12858491,tt28419037
nm3703797,tt5278832
nm0074822,tt6725014
nm0465486,tt0060959
nm0613520,tt0061065
nm0465350,tt0061084
nm0632967,tt0061101
nm0017920,tt0061196
nm0631963,tt0061196
nm0264554,tt0061395
nm0077533,tt0061495
nm0716883,tt0061781
nm0638784,tt0061834
nm0477772,tt0061847
nm0030432,tt0061882
nm0590906,tt0061882
nm0441961,tt0061971
nm0697750,tt0061996
nm0766225,tt0062009
nm0412504,tt0062042
nm0948876,tt0062042
nm0007023,tt0062113
nm0562841,tt0062113
nm0892997,tt0062113
nm0219332,tt0062136
nm0529592,tt0062285
nm0230480,tt0062322
nm11858751,tt0062322
nm1517600,tt0062322
nm0947627,tt0062455
nm0094083,tt0062456
nm0822337,tt0062456
nm0078155,tt0062480
nm0267130,tt0062492
nm0175654,tt0062492
nm0323855,tt0062663
nm0077533,tt0062663
nm0415283,tt0062695
nm0674742,tt0062873
nm0237134,tt0062952
nm0257810,tt0062981
nm0059602,tt0063268
nm0892430,tt0063278
nm0180959,tt0063291
nm0429899,tt0063291
nm0386100,tt0063350
nm0097907,tt0063371
nm0882898,tt0063527
nm0913796,tt0063598
nm0880521,tt0063611
nm0299827,tt0063611
nm0547440,tt0063646
nm0783897,tt0063651
nm0038378,tt0063834
nm0482351,tt0083859
nm0001862,tt0083869
nm0387555,tt0083869
nm0000089,tt0083869
nm0082599,tt0083922
nm1001079,tt0084042
nm0587401,tt0084116
nm0031415,tt0084116
nm0427977,tt0084269
nm7678282,tt0084269
nm7678283,tt0084269
nm0689810,tt0084388
nm0637434,tt0084388
nm0662132,tt0084488
nm0238138,tt0084488
nm0816538,tt0084488
nm0278625,tt0084488
nm0255573,tt0084538
nm0116040,tt0084565
nm0857150,tt0084654
nm0375176,tt0084698
nm0136571,tt0084740
nm0576327,tt0084740
nm13395887,tt0084807
nm0001376,tt0084829
nm0487466,tt0085180
nm0766392,tt0085267
nm0614584,tt0085267
nm0393222,tt0085276
nm0510955,tt0085533
nm0945188,tt0085864
nm1071685,tt0085864
nm0150921,tt0085864
nm0000344,tt0085891
nm0882870,tt0085891
nm0004490,tt0086087
nm0948664,tt0086265
nm0249489,tt0086265
nm0843355,tt0086265
nm0051817,tt0086265
nm0843772,tt0086961
nm0916073,tt0086961
nm0315288,tt0086979
nm0890049,tt0087188
nm0341737,tt0110598
nm0216658,tt0110882
nm0472416,tt0110882
nm0952498,tt0111507
nm0893247,tt0112364
nm0000733,tt0112654
nm0000448,tt0112817
nm0441588,tt0112887
nm0681203,tt0113145
nm0182349,tt0113145
nm0258242,tt0113273
nm0156739,tt0114305
nm0050210,tt0115928
nm0001714,tt0116041
nm0914930,tt0116261
nm0001291,tt0116643
nm0269735,tt0116650
nm0671326,tt0116752
nm0461940,tt0116962
nm0000437,tt0117318
nm0721209,tt0117394
nm0877587,tt0118125
nm0908285,tt0118125
nm0243110,tt0118125
nm2356516,tt0273874
nm9916376,tt0348529
nm0050744,tt0398883
nm0768689,tt0398883
nm10428193,tt10767168
nm2971968,tt1909796
nm0531722,tt22098228
nm0509264,tt4714782
nm0337246,tt4714782
nm0241487,tt6423776
nm0357307,tt0063173
nm0617527,tt0014109
nm0368439,tt0014109
nm2244452,tt0014417
nm0835128,tt0014429
nm0172560,tt0014429
nm0397907,tt0014611
nm0428753,tt0014611
nm0701012,tt0014624
nm0294058,tt0014624
nm0048798,tt0014624
nm0737074,tt0015634
nm0364291,tt0015841
nm0096128,tt0016630
nm0946941,tt0064373
nm0410935,tt0064373
nm0959916,tt0064390
nm0557540,tt0064390
nm0151793,tt0064451
nm0343031,tt0064536
nm0007877,tt0064674
nm0460254,tt0064781
nm0051495,tt0064816
nm0620164,tt0064975
nm0674742,tt0065234
nm0085006,tt0065261
nm0774678,tt0065391
nm0508925,tt0065600
nm0479209,tt0065651
nm0241038,tt0065651
nm0087729,tt0065651
nm0147061,tt0065808
nm0671515,tt0065808
nm0815561,tt0065913
nm0544786,tt0066207
nm0696163,tt0066207
nm0194713,tt0066498
nm0609635,tt0066498
nm0890459,tt0066498
nm0441526,tt0066602
nm0015426,tt0066602
nm0033136,tt0066603
nm0464587,tt0066639
nm0687546,tt0066773
nm0054292,tt0066773
nm0126478,tt0066826
nm0840569,tt0067148
nm0001069,tt0067185
nm0150619,tt0067439
nm0116121,tt0067439
nm0344255,tt0067454
nm0148678,tt0067464
nm0277070,tt0067464
nm0209536,tt0067641
nm0412615,tt0067755
nm0003909,tt0067778
nm0935425,tt0067778
nm0142575,tt0067959
nm0858011,tt0067961
nm0958088,tt0068205
nm0147561,tt0068205
nm0264859,tt0068278
nm0109042,tt0068379
nm0476213,tt0068650
nm0357297,tt0068817
nm0594702,tt0068817
nm0898376,tt0069198
nm0008531,tt0069214
nm0862026,tt0069467
nm0605786,tt0069467
nm0901057,tt0069687
nm0140649,tt0069990
nm0319834,tt0070040
nm0944902,tt0070528
nm0379587,tt0070544
nm0278073,tt0070698
nm0411265,tt0070809
nm13862095,tt0070820
nm0916616,tt0070959
nm0031337,tt0071129
nm0644680,tt0071381
nm0428975,tt0071571
nm0340380,tt0071587
nm0412615,tt0071609
nm0411148,tt0071695
nm0273251,tt0072030
nm0848768,tt0135031
nm0649851,tt0135031
nm0420588,tt0135163
nm0036467,tt0136099
nm5249470,tt0191066
nm0466279,tt0192194
nm0689507,tt0284034
nm0998480,tt0285728
nm0002365,tt0285728
nm1017646,tt0285728
nm0721469,tt0381392
nm1295721,tt0869977
nm1728895,tt0869977
nm2498025,tt1322903
nm4374524,tt19841734
nm3464684,tt26442871
nm0001393,tt32086004
nm16205714,tt32086004
nm13990641,tt32086077
nm0778016,tt0064588
nm0480680,tt0064591
nm0264554,tt0064612
nm0529571,tt0064612
nm8792687,tt0064625
nm0593775,tt0030888
nm0000006,tt0031270
nm0350764,tt0031514
nm0063038,tt0031593
nm0288990,tt0031831
nm0847851,tt0031885
nm0350789,tt0031885
nm0136853,tt0031885
nm0891998,tt0031968
nm0686883,tt0031971
nm0576083,tt0031971
nm0001991,tt0032145
nm0206478,tt0032484
nm0249893,tt0032599
nm0803561,tt0032655
nm0935389,tt0032655
nm0783527,tt0033152
nm0001072,tt0033858
nm0550701,tt0033858
nm0928295,tt0034272
nm0294382,tt0034478
nm0350764,tt0034478
nm0757104,tt0034591
nm0001366,tt0034734
nm0191745,tt0034734
nm0210116,tt0034734
nm0578129,tt0035039
nm0000031,tt0035567
nm0496185,tt0035753
nm0299353,tt0035753
nm0663257,tt0035823
nm0130829,tt0036135
nm0865372,tt0036400
nm0467566,tt0036400
nm0813247,tt0036566
nm0001889,tt0036695
nm0726585,tt0036695
nm0043875,tt0036910
nm0593930,tt0036977
nm3882781,tt0037227
nm0590055,tt0037367
nm0499315,tt0037367
nm0959923,tt0037630
nm0114386,tt0037800
nm0138791,tt0037800
nm0491406,tt0037800
nm0118210,tt0037824
nm0516994,tt0038250
nm0514250,tt0038250
nm1159212,tt0038268
nm0662116,tt0038390
nm0933314,tt0038480
nm0252421,tt0038675
nm0368041,tt0123334
nm0652592,tt0123948
nm0440839,tt0126661
nm0307809,tt0131335
nm0619403,tt0133089
nm0441574,tt0134749
nm0120625,tt0197569
nm0848993,tt0199905
nm0216169,tt0200071
nm0234238,tt0200071
nm0406737,tt0200769
nm0327104,tt0200769
nm0879729,tt0200769
nm0441547,tt0202154
nm0412615,tt0202434
nm0394693,tt0202434
nm0398513,tt0202434
nm0441410,tt0202604
nm0442730,tt0203605
nm0632823,tt0203608
nm0407030,tt0203612
nm0765823,tt0203612
nm0438047,tt0203612
nm0621191,tt0203612
nm0619938,tt0203751
nm0297675,tt0203751
nm0945849,tt0204716
nm0581793,tt0207145
nm0001025,tt0427550
nm1014571,tt0765469
nm0042623,tt0765469
nm0034147,tt0765469
nm0944702,tt1095217
nm0004999,tt1095217
nm2244205,tt14407336
nm2178881,tt1837636
nm0000256,tt1837636
nm7398514,tt28490044
nm9198182,tt4466490
nm0101777,tt4468634
nm0667816,tt0006614
nm0014363,tt0008879
nm0263395,tt0011870
nm0080930,tt0012349
nm0391474,tt0012364
nm0562805,tt0013075
nm0000675,tt0106918
nm0408284,tt0107152
nm0068622,tt0107152
nm0341055,tt0107152
nm0896267,tt0107165
nm0724992,tt0107259
nm0521051,tt0107260
nm0001971,tt0107653
nm0867392,tt0107736
nm0001041,tt0108074
nm0490500,tt0108074
nm0562029,tt0108366
nm0000547,tt0108554
nm0316702,tt0108554
nm0699625,tt0109020
nm0437580,tt0109424
nm0001631,tt0109759
nm0884780,tt0109843
nm0018091,tt0154767
nm0473005,tt0155028
nm0370621,tt0155278
nm0793089,tt0155278
nm0718348,tt0156587
nm0410987,tt0160440
nm0756870,tt0160535
nm0129538,tt0210075
nm0373156,tt0211941
nm0389901,tt0212772
nm1234049,tt0329429
nm0853041,tt0808526
nm1717222,tt0809407
nm2992307,tt0929425
nm4609643,tt1181614
nm4655666,tt1287878
nm5695785,tt2035630
nm13279801,tt38060097
nm3166756,tt8943224
nm0447909,tt0018362
nm0566480,tt0018362
nm0060715,tt0018826
nm0029301,tt0018826
nm0776914,tt0019254
nm0922068,tt0019421
nm0757104,tt0019796
nm0909228,tt0020572
nm1653344,tt0020980
nm0221849,tt0021739
nm0601596,tt0021890
nm0217612,tt0022125
nm0179690,tt0022150
nm0645438,tt0022485
nm0594365,tt0022485
nm0830019,tt0022578
nm0037625,tt0022787
nm0558936,tt0022877
nm0537070,tt0022941
nm0750975,tt0022941
nm0861034,tt0023180
nm0052203,tt0023238
nm0041457,tt0023345
nm0756870,tt0023634
nm0948989,tt0023634
nm0773525,tt0023649
nm0255968,tt0023985
nm0002270,tt0023985
nm0407329,tt0024214
nm0726777,tt0024710
nm0003420,tt0024757
nm0042872,tt0024844
nm0738139,tt0025062
nm0560056,tt0025094
nm0898155,tt0025100
nm0409312,tt0025338
nm0643084,tt0025452
nm0454603,tt0025456
nm0228245,tt0025456
nm0226818,tt0025456
nm0643353,tt0025681
nm0727210,tt0025748
nm0856102,tt0025748
nm0849011,tt0026549
nm0754955,tt0026549
nm0166536,tt0026564
nm0198194,tt0026737
nm0000006,tt0026737
nm0571904,tt0026966
nm0645352,tt0027118
nm0576083,tt0027214
nm0479742,tt0027296
nm0102854,tt0075933
nm0078158,tt0075933
nm0393385,tt0075938
nm0346299,tt0076085
nm0361757,tt0076124
nm0357307,tt0076124
nm0765850,tt0076162
nm0639782,tt0076240
nm0183629,tt0076240
nm0102856,tt0076263
nm0706286,tt0076855
nm0111266,tt0077138
nm0292374,tt0077138
nm11864267,tt0077309
nm0224406,tt0077309
nm14097796,tt0077383
nm1335115,tt0077655
nm0894494,tt0077740
nm0351133,tt0078021
nm0724732,tt0078480
nm0001201,tt0078481
nm0836136,tt0078763
nm0529543,tt0078771
nm0646037,tt0078875
nm0002231,tt0079010
nm0778016,tt0079095
nm0867401,tt0079182
nm0790925,tt0079315
nm0005033,tt0079472
nm0060862,tt0080009
nm0745528,tt0080408
nm0000367,tt0080610
nm0432005,tt0080623
nm3112266,tt0080623
nm0384908,tt0080678
nm0005033,tt0080827
nm0000367,tt0081076
nm0742971,tt0081076
nm0490734,tt0081176
nm0002769,tt0081182
nm0048244,tt0081441
nm0001526,tt0081455
nm0000882,tt0081686
nm0738789,tt0082053
nm0231319,tt0082053
nm0265091,tt0082053
nm0042191,tt0082176
nm0634159,tt0082206
nm0034697,tt0082259
nm0381182,tt0082259
nm0689763,tt0082599
nm0375865,tt0082599
nm0246816,tt0082599
nm0297258,tt0082671
nm0251977,tt0082783
nm1721089,tt0181517
nm0441526,tt0186725
nm0297835,tt0186725
nm0476210,tt0360839
nm0442955,tt0366668
nm3665787,tt1714210
nm3935285,tt1714210
nm0710520,tt2358891
nm2292317,tt26315142
nm0795517,tt29002950
nm1645275,tt29002950
nm3474714,tt36456563
nm6691309,tt5786872
nm8198283,tt5786872
nm8198287,tt5786872
nm0241052,tt0027478
nm0317617,tt0027635
nm0189618,tt0028112
nm0420011,tt0028167
nm0557339,tt0028358
nm0840330,tt0028667
nm0166974,tt0028668
nm0485354,tt0028827
nm0058132,tt0029002
nm0011310,tt0029081
nm0872454,tt0029087
nm0360567,tt0029087
nm0742438,tt0029322
nm0362361,tt0029394
nm0197950,tt0029394
nm0300388,tt0029453
nm0074470,tt0029453
nm0762966,tt0029557
nm0407329,tt0029557
nm0549385,tt0029811
nm0193633,tt0029811
nm0009372,tt0029850
nm0387561,tt0029952
nm0136853,tt0029957
nm0350789,tt0029957
nm0083257,tt0029982
nm0754942,tt0030082
nm0909436,tt0030337
nm0516994,tt0030341
nm0705509,tt0030341
nm0900115,tt0030642
nm0829838,tt0030675
nm0514250,tt0030675
nm0482175,tt0098725
nm2648269,tt0098972
nm0000545,tt0099292
nm0950722,tt0099426
nm0950896,tt0099881
nm0001653,tt0100024
nm0271540,tt0100536
nm0156522,tt0100973
nm0375959,tt0101273
nm0154167,tt0101279
nm0593306,tt0101458
nm0151755,tt0101985
nm0944594,tt0101985
nm0908685,tt0102048
nm0076292,tt0102141
nm0012881,tt0102456
nm0000213,tt0102536
nm0778804,tt0102536
nm0156484,tt0102932
nm0053246,tt0103190
nm0935190,tt0103793
